
2020-03-10 18:51:35.464337,5130,-20.3
2020-03-10 18:51:56.894650,5140,-19.7
2020-03-10 18:52:17.738973,5150,-20.2
2020-03-10 18:52:38.083420,5160,-20.5
2020-03-10 18:52:59.242445,5170,-20.2
2020-03-10 18:53:22.107356,5180,-19.5
2020-03-10 18:53:44.640868,5190,-19.7
2020-03-10 18:54:06.576933,5200,-19.9
2020-03-10 18:54:28.012608,5210,-20.5
2020-03-10 18:54:50.814391,5220,-20.0
2020-03-10 18:55:13.124309,5230,-19.6
2020-03-10 18:55:34.065494,5240,-20.4
2020-03-10 18:55:55.117703,5250,-19.5
2020-03-10 18:56:14.991291,5260,-20.6
2020-03-10 18:56:37.368274,5270,-19.7
2020-03-10 18:56:58.661476,5280,-19.8
2020-03-10 18:57:19.494625,5290,-19.9
2020-03-10 18:57:41.032887,5300,-19.5
2020-03-10 18:58:01.984275,5310,-20.4
2020-03-10 18:58:24.760398,5320,-19.6
2020-03-10 18:58:45.348265,5330,-20.2
2020-03-10 18:59:07.549170,5340,-19.7
2020-03-10 18:59:28.746290,5350,-19.9
2020-03-10 18:59:48.944269,5360,-20.4
2020-03-10 19:00:10.812451,5370,-19.7
2020-03-10 19:00:32.004668,5380,-20.4
2020-03-10 19:00:53.818139,5390,-19.7
2020-03-10 19:01:14.750578,5400,-20.3
2020-03-10 19:01:34.132174,5410,-20.0
2020-03-10 19:01:55.926287,5420,-20.0
2020-03-10 19:02:15.784033,5430,-19.7
2020-03-10 19:02:37.910156,5440,-19.7
2020-03-10 19:02:58.196689,5450,-20.1
2020-03-10 19:03:21.003425,5460,-19.9
2020-03-10 19:03:43.834699,5470,-19.3
2020-03-10 19:04:05.610874,5480,-20.0
2020-03-10 19:04:29.082271,5490,-19.8
2020-03-10 19:04:48.923691,5500,-20.2
2020-03-10 19:05:10.499685,5510,-20.3
2020-03-10 19:05:30.604363,5520,-20.3
2020-03-10 19:05:50.474716,5530,-20.2
2020-03-10 19:06:13.506295,5540,-19.6
2020-03-10 19:06:32.865952,5550,-19.9
2020-03-10 19:06:53.249845,5560,-20.3
2020-03-10 19:07:13.515809,5570,-20.6
2020-03-10 19:07:36.248407,5580,-19.5
2020-03-10 19:07:59.414974,5590,-19.7
2020-03-10 19:08:19.741548,5600,-20.0
2020-03-10 19:08:41.462439,5610,-19.7
2020-03-10 19:09:03.790045,5620,-19.4
2020-03-10 19:09:25.112529,5630,-20.4
2020-03-10 19:09:46.743211,5640,-19.6
2020-03-10 19:10:08.771018,5650,-19.5
2020-03-10 19:10:31.137928,5660,-19.7
2020-03-10 19:10:53.223658,5670,-20.0
2020-03-10 19:11:15.040663,5680,-19.9
2020-03-10 19:11:35.536849,5690,-19.8
2020-03-10 19:11:56.018205,5700,-19.9
2020-03-10 19:12:17.916144,5710,-19.7
2020-03-10 19:12:37.917439,5720,-19.9
2020-03-10 19:12:59.037943,5730,-20.1
2020-03-10 19:13:22.074296,5740,-19.3
2020-03-10 19:13:44.272153,5750,-19.6
2020-03-10 19:14:07.239485,5760,-19.7
2020-03-10 19:14:29.293741,5770,-19.8
2020-03-10 19:14:49.501997,5780,-20.5
2020-03-10 19:15:11.867666,5790,-19.6
2020-03-10 19:15:34.003769,5800,-19.8
2020-03-10 19:15:56.551425,5810,-19.7
2020-03-10 19:16:18.744783,5820,-20.5
2020-03-10 19:16:38.835857,5830,-20.2
2020-03-10 19:17:00.473735,5840,-20.0
2020-03-10 19:17:22.994489,5850,-19.7
2020-03-10 19:17:43.664455,5860,-20.0
2020-03-10 19:18:04.658841,5870,-20.0
